menu_item_id,quantity_sold,sales_date,store_id
Star Kebab Pulled Pork,12,4/11/2025,starkebab_portmall
Chipsuri cu cașcaval din lipie,2,4/11/2025,starkebab_portmall
Star Sticks_,1,4/10/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,4/10/2025,starkebab_portmall
Hot dog classic,4,4/10/2025,starkebab_portmall
cu TOPPING Cașcaval,1,4/10/2025,starkebab_portmall
Pachet kebab livrare,4,4/10/2025,starkebab_portmall
Combo Starburger,2,4/10/2025,starkebab_portmall
Fetiță,1,4/10/2025,starkebab_portmall
Sos BBQ,1,4/10/2025,starkebab_portmall
Star Kebab Pulled Pork,6,4/10/2025,starkebab_portmall
Plăcintă cu vișină,2,4/10/2025,starkebab_portmall
Star Kebab Veggie,2,4/10/2025,starkebab_portmall
cu TOPPING Carne Pui,1,4/10/2025,starkebab_portmall
Salată Caesar Creveți,1,4/10/2025,starkebab_portmall
Combo Pui Crocant,2,4/10/2025,starkebab_portmall
Pachet wrap livrare,2,4/10/2025,starkebab_portmall
Starburger Pui,2,4/10/2025,starkebab_portmall
Kids Box cu roll,6,4/10/2025,starkebab_portmall
Sos Alb_,1,4/10/2025,starkebab_portmall
Hot dog double,1,4/10/2025,starkebab_portmall
Star Kebab Pui_,1,4/10/2025,starkebab_portmall
Roll Fitness,3,4/10/2025,starkebab_portmall
Chipsuri cu cașcaval din lipie,3,4/10/2025,starkebab_portmall
Combo Star Kebab,7,4/10/2025,starkebab_portmall
Roll Caesar ,2,4/10/2025,starkebab_portmall
cu Cartofi pai,9,4/10/2025,starkebab_portmall
Star Kebab Falafel,4,4/10/2025,starkebab_portmall
Sos Alb,5,4/10/2025,starkebab_portmall
Cartofi pai,1,4/10/2025,starkebab_portmall
cu Star Kebab Veggie,1,4/10/2025,starkebab_portmall
Pui crocant,4,4/10/2025,starkebab_portmall
Covridog cu sos,3,4/10/2025,starkebab_portmall
Plăcintă cu cartofi,5,4/10/2025,starkebab_portmall
Baiețel,5,4/10/2025,starkebab_portmall
cu Lipie integrala,1,4/10/2025,starkebab_portmall
Starburger Vânătoresc,1,4/10/2025,starkebab_portmall
Salată Caesar Pui,3,4/10/2025,starkebab_portmall
cu Starburger Pui,2,4/10/2025,starkebab_portmall
cu Sos Alb,10,4/10/2025,starkebab_portmall
Cartofi pai_,1,4/10/2025,starkebab_portmall
La Pachet,1,4/10/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,3,4/10/2025,starkebab_portmall
cu Star Kebab Pui,5,4/10/2025,starkebab_portmall
Star Kebab Pui,35,4/10/2025,starkebab_portmall
cu Lipie clasica,4,4/10/2025,starkebab_portmall
cu Sos Harira,1,4/10/2025,starkebab_portmall
Suc Naturalis 200 ml,1,4/10/2025,starkebab_portmall
Pită BBQ,1,4/9/2025,starkebab_portmall
Kids Box cu roll,1,4/9/2025,starkebab_portmall
Star Kebab Pulled Pork,5,4/9/2025,starkebab_portmall
cu Star Kebab Vânătoresc,1,4/9/2025,starkebab_portmall
cu Sos Harira,4,4/9/2025,starkebab_portmall
cu TOPPING Ceapă,1,4/9/2025,starkebab_portmall
Gozleme,3,4/9/2025,starkebab_portmall
Star Sticks,2,4/9/2025,starkebab_portmall
Starburger Pui,1,4/9/2025,starkebab_portmall
cu Lipie clasica,10,4/9/2025,starkebab_portmall
Roll cu Creveți,3,4/9/2025,starkebab_portmall
cu Star Kebab Pui,5,4/9/2025,starkebab_portmall
Hot dog classic,6,4/9/2025,starkebab_portmall
Pachet kebab livrare,13,4/9/2025,starkebab_portmall
cu ardei,1,4/9/2025,starkebab_portmall
Star Kebab Pui,32,4/9/2025,starkebab_portmall
Chipsuri cu cașcaval din lipie verde,1,4/9/2025,starkebab_portmall
cu Sos Alb,4,4/9/2025,starkebab_portmall
Baiețel,1,4/9/2025,starkebab_portmall
Roll cu Pui Crocant,3,4/9/2025,starkebab_portmall
La Pachet,1,4/9/2025,starkebab_portmall
Cheese StarKebab,3,4/9/2025,starkebab_portmall
Sos Alb,9,4/9/2025,starkebab_portmall
cu Cartofi pai,9,4/9/2025,starkebab_portmall
Salată Caesar Pui,2,4/9/2025,starkebab_portmall
Cartofi pai,7,4/9/2025,starkebab_portmall
Combo Star Kebab Pulled Pork_,2,4/9/2025,starkebab_portmall
cu TOPPING Carne Pui,1,4/9/2025,starkebab_portmall
Combo Star Kebab,7,4/9/2025,starkebab_portmall
Plăcintă cu cartofi,4,4/9/2025,starkebab_portmall
Roll Caesar ,5,4/9/2025,starkebab_portmall
Hot dog double,1,4/9/2025,starkebab_portmall
Pachet wrap livrare,2,4/9/2025,starkebab_portmall
cu Cheese StarKebab,1,4/9/2025,starkebab_portmall
cu Sos BBQ,1,4/9/2025,starkebab_portmall
cu TOPPING Cașcaval,2,4/9/2025,starkebab_portmall
Salată Grecească,1,4/9/2025,starkebab_portmall
cu Lipie integrala,4,4/9/2025,starkebab_portmall
Star Kebab Falafel,4,4/9/2025,starkebab_portmall
Plăcintă cu vișină,2,4/9/2025,starkebab_portmall
cu Sos Alb,9,4/8/2025,starkebab_portmall
Sos Alb,2,4/8/2025,starkebab_portmall
Star Kebab Cheese personal,1,4/8/2025,starkebab_portmall
Gozleme cu carne de pui,1,4/8/2025,starkebab_portmall
Star Kebab Pulled Pork,3,4/8/2025,starkebab_portmall
Roll cu Pui Crocant,1,4/8/2025,starkebab_portmall
Starburger Vânătoresc,1,4/8/2025,starkebab_portmall
cu TOPPING Morcov Picant,1,4/8/2025,starkebab_portmall
cu Star Kebab Pui,6,4/8/2025,starkebab_portmall
fără sos alb,1,4/8/2025,starkebab_portmall
Pită BBQ,1,4/8/2025,starkebab_portmall
Star Kebab Pui,29,4/8/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,2,4/8/2025,starkebab_portmall
Star Kebab Falafel,2,4/8/2025,starkebab_portmall
Cheese StarKebab,2,4/8/2025,starkebab_portmall
puțin ardei,1,4/8/2025,starkebab_portmall
Salată Caesar Creveți_,1,4/8/2025,starkebab_portmall
cu Lipie integrala,2,4/8/2025,starkebab_portmall
Star Sticks_,1,4/8/2025,starkebab_portmall
cu Sos Harira,1,4/8/2025,starkebab_portmall
Hot dog double personal,1,4/8/2025,starkebab_portmall
Roll Fitness,3,4/8/2025,starkebab_portmall
Platou Vânătoresc_,1,4/8/2025,starkebab_portmall
Combo Starburger,2,4/8/2025,starkebab_portmall
Plăcintă cu cartofi,1,4/8/2025,starkebab_portmall
Cartofi pai,4,4/8/2025,starkebab_portmall
cu Cheese StarKebab,1,4/8/2025,starkebab_portmall
cu Lipie clasica,3,4/8/2025,starkebab_portmall
Sos Sweet Chilli_,1,4/8/2025,starkebab_portmall
fără cartofi,2,4/8/2025,starkebab_portmall
Sos BBQ,1,4/8/2025,starkebab_portmall
Salată Caesar Pui,5,4/8/2025,starkebab_portmall
Pachet kebab livrare,4,4/8/2025,starkebab_portmall
cu Starburger Pui,2,4/8/2025,starkebab_portmall
Borș roșu_,1,4/8/2025,starkebab_portmall
Combo Star Kebab,8,4/8/2025,starkebab_portmall
cu Ardei Jalapinio 10 gr GRATIS,3,4/8/2025,starkebab_portmall
cu Cartofi pai,10,4/8/2025,starkebab_portmall
Pui crocant,3,4/8/2025,starkebab_portmall
cu TOPPING Cașcaval,1,4/8/2025,starkebab_portmall
Hot dog double_,2,4/8/2025,starkebab_portmall
Sos Sweet Chilli,1,4/8/2025,starkebab_portmall
Star Kebab Pulled Pork personal,1,4/8/2025,starkebab_portmall
Covridog cu sos,4,4/8/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,4/8/2025,starkebab_portmall
Pui Crocant personal,1,4/8/2025,starkebab_portmall
fără carne,5,4/8/2025,starkebab_portmall
Sos Alb,3,4/8/2025,starkebab_portmall
Hot dog classic,1,4/8/2025,starkebab_portmall
Falafel,1,4/8/2025,starkebab_portmall
Starburger Pui,1,4/8/2025,starkebab_portmall
cu ardei,1,4/8/2025,starkebab_portmall
Star Kebab Pui,26,4/7/2025,starkebab_portmall
Covridog cu sos,2,4/7/2025,starkebab_portmall
cu TOPPING Morcov Picant,5,4/7/2025,starkebab_portmall
cu Star Kebab Pui,3,4/7/2025,starkebab_portmall
cu Lipie clasica,5,4/7/2025,starkebab_portmall
Suc Naturalis 200 ml,4,4/7/2025,starkebab_portmall
Starburger Vânătoresc,1,4/7/2025,starkebab_portmall
cu Lipie integrala,1,4/7/2025,starkebab_portmall
Sos Alb,1,4/7/2025,starkebab_portmall
Sos Harira,1,4/7/2025,starkebab_portmall
Plăcintă cu cartofi,3,4/7/2025,starkebab_portmall
Roll Caesar ,1,4/7/2025,starkebab_portmall
Baiețel,1,4/7/2025,starkebab_portmall
Star Kebab Pulled Pork,4,4/7/2025,starkebab_portmall
Roll Fitness,3,4/7/2025,starkebab_portmall
Pită BBQ,1,4/7/2025,starkebab_portmall
Kids Box cu roll,2,4/7/2025,starkebab_portmall
Sos Alb,4,4/7/2025,starkebab_portmall
Cartofi pai,4,4/7/2025,starkebab_portmall
Plăcintă cu vișină,5,4/7/2025,starkebab_portmall
Starburger Pui,2,4/7/2025,starkebab_portmall
Salată Grecească,2,4/7/2025,starkebab_portmall
Hot dog double,1,4/7/2025,starkebab_portmall
Fetiță,1,4/7/2025,starkebab_portmall
Star Kebab Falafel,2,4/7/2025,starkebab_portmall
Hot dog classic,8,4/7/2025,starkebab_portmall
Roll cu Creveți,1,4/7/2025,starkebab_portmall
Pachet kebab livrare,12,4/7/2025,starkebab_portmall
cu TOPPING Cașcaval,5,4/7/2025,starkebab_portmall
Star Sticks,3,4/7/2025,starkebab_portmall
cu TOPPING Masline,1,4/7/2025,starkebab_portmall
fără cartofi,1,4/7/2025,starkebab_portmall
Topping Carne Pui,1,4/7/2025,starkebab_portmall
cu TOPPING Carne Pui,4,4/7/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,4/7/2025,starkebab_portmall
Salată Caesar Pui,5,4/7/2025,starkebab_portmall
Platou Pui,1,4/7/2025,starkebab_portmall
Pui crocant,1,4/7/2025,starkebab_portmall
Roll cu Pui Crocant,1,4/7/2025,starkebab_portmall
cu TOPPING Carne Porc,1,4/7/2025,starkebab_portmall
cu Sos Alb,3,4/7/2025,starkebab_portmall
cu Sos Harira,1,4/7/2025,starkebab_portmall
Combo Star Kebab,4,4/7/2025,starkebab_portmall
cu Cartofi pai,4,4/7/2025,starkebab_portmall
Roll Caesar ,14,4/6/2025,starkebab_portmall
cu semințe,3,4/6/2025,starkebab_portmall
Hot dog double,1,4/6/2025,starkebab_portmall
Roll Fitness,8,4/6/2025,starkebab_portmall
Combo Star Kebab,11,4/6/2025,starkebab_portmall
cu ardei,6,4/6/2025,starkebab_portmall
cu Cartofi pai,14,4/6/2025,starkebab_portmall
Pui crocant,1,4/6/2025,starkebab_portmall
puțin ardei,2,4/6/2025,starkebab_portmall
Star Kebab Pui,151,4/6/2025,starkebab_portmall
cu Star Kebab Pui,10,4/6/2025,starkebab_portmall
Suc Naturalis 200 ml,5,4/6/2025,starkebab_portmall
Star Kebab Pui_,1,4/6/2025,starkebab_portmall
cu Starburger Pui,2,4/6/2025,starkebab_portmall
Fetiță,8,4/6/2025,starkebab_portmall
Sos Sweet Chilli,1,4/6/2025,starkebab_portmall
cu Sos Alb,10,4/6/2025,starkebab_portmall
fără cartofi,1,4/6/2025,starkebab_portmall
La Pachet,9,4/6/2025,starkebab_portmall
Starburger Vânătoresc,5,4/6/2025,starkebab_portmall
Pachet wrap livrare,2,4/6/2025,starkebab_portmall
Salată Caesar Creveți,2,4/6/2025,starkebab_portmall
cu TOPPING Carne Pui,3,4/6/2025,starkebab_portmall
Sos Harira,1,4/6/2025,starkebab_portmall
Sos Alb,1,4/6/2025,starkebab_portmall
Cheese StarKebab,1,4/6/2025,starkebab_portmall
Hot dog classic,14,4/6/2025,starkebab_portmall
Salată Caesar Pui,4,4/6/2025,starkebab_portmall
Sos Harira,3,4/6/2025,starkebab_portmall
Sos Alb,5,4/6/2025,starkebab_portmall
Chipsuri cu cașcaval din lipie,1,4/6/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,4/6/2025,starkebab_portmall
Star Kebab Pulled Pork,14,4/6/2025,starkebab_portmall
Pachet kebab livrare,56,4/6/2025,starkebab_portmall
Roll cu Pui Crocant,3,4/6/2025,starkebab_portmall
Covridog cu sos,4,4/6/2025,starkebab_portmall
fără carne,1,4/6/2025,starkebab_portmall
Baiețel,7,4/6/2025,starkebab_portmall
cu Pită BBQ,1,4/6/2025,starkebab_portmall
cu Sos Harira,4,4/6/2025,starkebab_portmall
Salată Grecească,3,4/6/2025,starkebab_portmall
Star Sticks,7,4/6/2025,starkebab_portmall
Borș roșu,1,4/6/2025,starkebab_portmall
Hot dog double_,1,4/6/2025,starkebab_portmall
Kids Box cu roll,15,4/6/2025,starkebab_portmall
cu TOPPING Cașcaval,3,4/6/2025,starkebab_portmall
Gozleme,2,4/6/2025,starkebab_portmall
cu TOPPING Ceapă,1,4/6/2025,starkebab_portmall
Carne mix FRANCIZA,5,4/6/2025,starkebab_portmall
Starburger Pui,5,4/6/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,5,4/6/2025,starkebab_portmall
Pită BBQ,1,4/6/2025,starkebab_portmall
cu crutoane,1,4/6/2025,starkebab_portmall
Gozleme cu carne de pui,2,4/6/2025,starkebab_portmall
cu Lipie clasica,30,4/6/2025,starkebab_portmall
Roll Fitness_,1,4/6/2025,starkebab_portmall
Pită Vânătorească,1,4/6/2025,starkebab_portmall
Plăcintă cu vișină,5,4/6/2025,starkebab_portmall
cu TOPPING Ceapă Crispy,3,4/6/2025,starkebab_portmall
fără varză,2,4/6/2025,starkebab_portmall
Combo Pită,1,4/6/2025,starkebab_portmall
Combo Starburger,2,4/6/2025,starkebab_portmall
Cartofi pai,7,4/6/2025,starkebab_portmall
Plăcintă cu cartofi,2,4/6/2025,starkebab_portmall
Salată Caesar Pui,15,4/5/2025,starkebab_portmall
cu TOPPING Crenvurști Vienezi,1,4/5/2025,starkebab_portmall
Pită Grecească,1,4/5/2025,starkebab_portmall
Sos Alb,15,4/5/2025,starkebab_portmall
cu TOPPING Carne Pui,1,4/5/2025,starkebab_portmall
Combo Star Kebab,12,4/5/2025,starkebab_portmall
Sos Muștar,1,4/5/2025,starkebab_portmall
cu Cartofi pai,12,4/5/2025,starkebab_portmall
La Pachet,1,4/5/2025,starkebab_portmall
Plăcintă cu cartofi,6,4/5/2025,starkebab_portmall
Pui crocant,9,4/5/2025,starkebab_portmall
Pachet kebab livrare,27,4/5/2025,starkebab_portmall
Cartofi pai,23,4/5/2025,starkebab_portmall
fără cartofi,2,4/5/2025,starkebab_portmall
cu Lipie integrala,2,4/5/2025,starkebab_portmall
puțin ardei,1,4/5/2025,starkebab_portmall
Starburger Grecesc,1,4/5/2025,starkebab_portmall
Star Kebab Pui,95,4/5/2025,starkebab_portmall
Roll Fitness,7,4/5/2025,starkebab_portmall
cu Sos Harira,3,4/5/2025,starkebab_portmall
Roll Fitness Personal,1,4/5/2025,starkebab_portmall
fără castraveți murați,2,4/5/2025,starkebab_portmall
cu Carne Dublă,1,4/5/2025,starkebab_portmall
cu Star Kebab Pui,10,4/5/2025,starkebab_portmall
Star Sticks,6,4/5/2025,starkebab_portmall
cu TOPPING Carne Porc,3,4/5/2025,starkebab_portmall
cu Lipie clasica,29,4/5/2025,starkebab_portmall
Suc Naturalis 200 ml,5,4/5/2025,starkebab_portmall
cu TOPPING Ceapă,1,4/5/2025,starkebab_portmall
Gozleme,6,4/5/2025,starkebab_portmall
Starburger Pui,4,4/5/2025,starkebab_portmall
Plăcintă cu vișină,6,4/5/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,3,4/5/2025,starkebab_portmall
Salată Caesar Creveți,1,4/5/2025,starkebab_portmall
Star Kebab Pulled Pork,18,4/5/2025,starkebab_portmall
Gozleme cu carne de pui,2,4/5/2025,starkebab_portmall
Sos Harira,5,4/5/2025,starkebab_portmall
cu Sos Alb,10,4/5/2025,starkebab_portmall
Starburger Vânătoresc,2,4/5/2025,starkebab_portmall
Star Kebab Pulled Pork personal,2,4/5/2025,starkebab_portmall
Platou Vânătoresc,1,4/5/2025,starkebab_portmall
Roll cu Pui Crocant,7,4/5/2025,starkebab_portmall
Hot dog classic,10,4/5/2025,starkebab_portmall
Pui Crocant personal,2,4/5/2025,starkebab_portmall
cu TOPPING Cașcaval,3,4/5/2025,starkebab_portmall
cu TOPPING Morcov Picant,2,4/5/2025,starkebab_portmall
cu Star Kebab Pulled Pork,2,4/5/2025,starkebab_portmall
Roll cu Creveți,3,4/5/2025,starkebab_portmall
Covridog cu sos,2,4/5/2025,starkebab_portmall
Salată Grecească,6,4/5/2025,starkebab_portmall
cu Ardei Jalapinio 10 gr GRATIS,1,4/5/2025,starkebab_portmall
cu ardei,6,4/5/2025,starkebab_portmall
Roll Caesar ,5,4/5/2025,starkebab_portmall
Hot dog double,1,4/5/2025,starkebab_portmall
Combo Pui Crocant,1,4/5/2025,starkebab_portmall
Sos Harira,9,4/5/2025,starkebab_portmall
Fetiță,4,4/5/2025,starkebab_portmall
Roll cu pui crocant  personal,1,4/5/2025,starkebab_portmall
Pachet wrap livrare,3,4/5/2025,starkebab_portmall
Kids Box cu roll,4,4/5/2025,starkebab_portmall
Pachet kebab livrare,2,4/4/2025,starkebab_portmall
cu TOPPING Cașcaval,2,4/4/2025,starkebab_portmall
Pachet wrap livrare,1,4/4/2025,starkebab_portmall
Sos Sweet Chilli,1,4/4/2025,starkebab_portmall
Star Sticks,3,4/4/2025,starkebab_portmall
fără cartofi,1,4/4/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,4/4/2025,starkebab_portmall
cu TOPPING Carne Pui,3,4/4/2025,starkebab_portmall
Hot dog classic,6,4/4/2025,starkebab_portmall
Sos Alb,7,4/4/2025,starkebab_portmall
fără varză,1,4/4/2025,starkebab_portmall
Kids Box cu roll,1,4/4/2025,starkebab_portmall
Gozleme,1,4/4/2025,starkebab_portmall
Cartofi pai,8,4/4/2025,starkebab_portmall
Starburger Pui,4,4/4/2025,starkebab_portmall
Hot dog double,1,4/4/2025,starkebab_portmall
Salată Grecească,1,4/4/2025,starkebab_portmall
Pită Vânătorească,1,4/4/2025,starkebab_portmall
Fetiță,1,4/4/2025,starkebab_portmall
Pită Grecească,1,4/4/2025,starkebab_portmall
Star Kebab Falafel,2,4/4/2025,starkebab_portmall
Star Kebab Pui,39,4/4/2025,starkebab_portmall
cu Cheese StarKebab,1,4/4/2025,starkebab_portmall
Covridog cu sos,1,4/4/2025,starkebab_portmall
cu TOPPING Morcov Picant,1,4/4/2025,starkebab_portmall
cu Star Kebab Pui,3,4/4/2025,starkebab_portmall
Suc Naturalis 200 ml,1,4/4/2025,starkebab_portmall
cu Lipie clasica,6,4/4/2025,starkebab_portmall
Starburger Vânătoresc,1,4/4/2025,starkebab_portmall
Plăcintă cu cartofi,3,4/4/2025,starkebab_portmall
Roll Caesar ,3,4/4/2025,starkebab_portmall
Chipsuri cu cașcaval din lipie,1,4/4/2025,starkebab_portmall
cu ardei,8,4/4/2025,starkebab_portmall
Sos Harira,4,4/4/2025,starkebab_portmall
Star Kebab Pulled Pork,8,4/4/2025,starkebab_portmall
Gozleme cu carne de pui,1,4/4/2025,starkebab_portmall
Roll Fitness,1,4/4/2025,starkebab_portmall
cu Sos BBQ,1,4/4/2025,starkebab_portmall
Salată Caesar Pui,2,4/4/2025,starkebab_portmall
cu TOPPING Ceapă,2,4/4/2025,starkebab_portmall
Pui crocant,3,4/4/2025,starkebab_portmall
Cheese StarKebab,6,4/4/2025,starkebab_portmall
cu Sos Alb,4,4/4/2025,starkebab_portmall
cu semințe,1,4/4/2025,starkebab_portmall
La Pachet,4,4/4/2025,starkebab_portmall
cu Cartofi pai,5,4/4/2025,starkebab_portmall
Combo Star Kebab,5,4/4/2025,starkebab_portmall
Salată Grecească,1,4/3/2025,starkebab_portmall
Rulou cu brînză,1,4/3/2025,starkebab_portmall
Starburger Pui,1,4/3/2025,starkebab_portmall
cu TOPPING Ceapă,1,4/3/2025,starkebab_portmall
Pachet wrap livrare,3,4/3/2025,starkebab_portmall
Starburger Vânătoresc,1,4/3/2025,starkebab_portmall
fără cartofi,2,4/3/2025,starkebab_portmall
cu Sos Alb,1,4/3/2025,starkebab_portmall
La Pachet,12,4/3/2025,starkebab_portmall
Star Kebab Veggie,2,4/3/2025,starkebab_portmall
Roll cu Creveți,1,4/3/2025,starkebab_portmall
Cheese StarKebab,2,4/3/2025,starkebab_portmall
Salată Caesar Pui,4,4/3/2025,starkebab_portmall
Pachet kebab livrare,17,4/3/2025,starkebab_portmall
Hot dog classic,1,4/3/2025,starkebab_portmall
Roll cu Pui Crocant,3,4/3/2025,starkebab_portmall
Star Kebab Pulled Pork,6,4/3/2025,starkebab_portmall
Covridog cu sos,2,4/3/2025,starkebab_portmall
Platou Pui,2,4/3/2025,starkebab_portmall
cu semințe,2,4/3/2025,starkebab_portmall
cu Lipie integrala,1,4/3/2025,starkebab_portmall
Roll Fitness,4,4/3/2025,starkebab_portmall
cu ardei,8,4/3/2025,starkebab_portmall
Star Kebab Falafel,2,4/3/2025,starkebab_portmall
cu Cheese StarKebab,1,4/3/2025,starkebab_portmall
Star Kebab Pui,23,4/3/2025,starkebab_portmall
cu Cartofi pai,1,4/3/2025,starkebab_portmall
Combo Star Kebab,1,4/3/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,2,4/3/2025,starkebab_portmall
Topping Carne Pui,1,4/3/2025,starkebab_portmall
cu Lipie clasica,7,4/3/2025,starkebab_portmall
Pită Grecească,1,4/3/2025,starkebab_portmall
Plăcintă cu cartofi,1,4/3/2025,starkebab_portmall
Cartofi pai,1,4/3/2025,starkebab_portmall
Kids Box cu roll,4,4/2/2025,starkebab_portmall
Gozleme,1,4/2/2025,starkebab_portmall
Cheese StarKebab,1,4/2/2025,starkebab_portmall
Star Kebab Pulled Pork,8,4/2/2025,starkebab_portmall
cu Sos Sweet Chilli,1,4/2/2025,starkebab_portmall
Pită BBQ,1,4/2/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,8,4/2/2025,starkebab_portmall
cu Sos Alb,2,4/2/2025,starkebab_portmall
Rulou cu brînză,2,4/2/2025,starkebab_portmall
Starburger Vânătoresc,2,4/2/2025,starkebab_portmall
Hot dog double_,3,4/2/2025,starkebab_portmall
Roll cu Pui Crocant,5,4/2/2025,starkebab_portmall
Star Kebab Pui,23,4/2/2025,starkebab_portmall
puțin ardei,3,4/2/2025,starkebab_portmall
Starburger Grecesc,1,4/2/2025,starkebab_portmall
cu TOPPING Vânătă,1,4/2/2025,starkebab_portmall
Star Sticks_,1,4/2/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,5,4/2/2025,starkebab_portmall
Star Sticks,1,4/2/2025,starkebab_portmall
cu Star Kebab Pui,4,4/2/2025,starkebab_portmall
cu Lipie clasica,9,4/2/2025,starkebab_portmall
cu Sos Harira,1,4/2/2025,starkebab_portmall
Starburger Pui_,1,4/2/2025,starkebab_portmall
Salată Caesar Pui,3,4/2/2025,starkebab_portmall
Combo Star Kebab,4,4/2/2025,starkebab_portmall
cu TOPPING Carne Pui,1,4/2/2025,starkebab_portmall
Sos Alb,2,4/2/2025,starkebab_portmall
cu Cartofi pai,4,4/2/2025,starkebab_portmall
cu semințe,1,4/2/2025,starkebab_portmall
La Pachet,4,4/2/2025,starkebab_portmall
Hot dog classic_,2,4/2/2025,starkebab_portmall
Baiețel,4,4/2/2025,starkebab_portmall
Pui crocant,1,4/2/2025,starkebab_portmall
Cartofi pai,2,4/2/2025,starkebab_portmall
Pachet kebab livrare,4,4/2/2025,starkebab_portmall
cu TOPPING Cașcaval,4,4/2/2025,starkebab_portmall
Covridog cu sos,3,4/2/2025,starkebab_portmall
Star Kebab Falafel,2,4/2/2025,starkebab_portmall
cu Ardei Jalapinio 10 gr GRATIS,5,4/2/2025,starkebab_portmall
Hot dog classic,7,4/2/2025,starkebab_portmall
Salată Grecească,1,4/2/2025,starkebab_portmall
cu ardei,3,4/2/2025,starkebab_portmall
Roll Caesar ,3,4/2/2025,starkebab_portmall
Hot dog double,2,4/2/2025,starkebab_portmall
Sos Alb,1,4/2/2025,starkebab_portmall
Starburger Pui,1,4/2/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,4,4/1/2025,starkebab_portmall
Star Kebab Pui_,6,4/1/2025,starkebab_portmall
Star Kebab Cheese personal,2,4/1/2025,starkebab_portmall
cu Sos Alb,7,4/1/2025,starkebab_portmall
cu Star Kebab Pui,6,4/1/2025,starkebab_portmall
Star Kebab Pulled Pork,2,4/1/2025,starkebab_portmall
cu Star Kebab Vânătoresc,1,4/1/2025,starkebab_portmall
Star Kebab Pui,10,4/1/2025,starkebab_portmall
Gozleme,1,4/1/2025,starkebab_portmall
Sos Alb_,1,4/1/2025,starkebab_portmall
Starburger Pui,3,4/1/2025,starkebab_portmall
